"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.675957461E2,-7.374714203E0,-4.593497772E0,-4.779860229E0
4.676057061E2,-7.503745880E0,-4.600982208E0,-4.823419647E0
4.676156661E2,-7.598049774E0,-4.558171234E0,-4.856500854E0
4.676256261E2,-7.657027130E0,-4.540358276E0,-4.886139221E0
4.676355861E2,-7.661667480E0,-4.546944580E0,-4.886588287E0
4.676455461E2,-7.626041565E0,-4.581522675E0,-4.845872955E0
4.676555061E2,-7.573800201E0,-4.636757812E0,-4.807852020E0
4.676654661E2,-7.530989227E0,-4.655169525E0,-4.766687622E0
4.676754251E2,-7.514523468E0,-4.629872131E0,-4.736151123E0
4.676853851E2,-7.496411133E0,-4.605921936E0,-4.752167816E0
4.676953451E2,-7.452851715E0,-4.593797150E0,-4.785997467E0
4.677053051E2,-7.396718445E0,-4.602329407E0,-4.822671204E0
4.677152651E2,-7.332501984E0,-4.580474854E0,-4.813989258E0
4.677252251E2,-7.284002838E0,-4.559967499E0,-4.782105560E0
4.677351851E2,-7.240593109E0,-4.534670105E0,-4.800217896E0
4.677451451E2,-7.196734314E0,-4.532275085E0,-4.786745911E0
4.677551041E2,-7.229965210E0,-4.500541077E0,-4.787194977E0
4.677650641E2,-7.278314667E0,-4.470603333E0,-4.793182526E0
4.677750241E2,-7.295079803E0,-4.460424500E0,-4.754862213E0
4.677849841E2,-7.277715912E0,-4.513863373E0,-4.674030304E0
4.677949441E2,-7.234904938E0,-4.548142090E0,-4.642895050E0
4.678049041E2,-7.197033691E0,-4.559368744E0,-4.624034271E0
4.678148641E2,-7.194039917E0,-4.563260651E0,-4.626429291E0
4.678248241E2,-7.275320892E0,-4.523144073E0,-4.672084351E0
4.678347841E2,-7.360493774E0,-4.450844421E0,-4.670288086E0
4.678447431E2,-7.407795410E0,-4.375850372E0,-4.679868164E0
4.678547031E2,-7.414082336E0,-4.362079010E0,-4.669689331E0
4.678646631E2,-7.347770233E0,-4.384232941E0,-4.631518707E0
4.678746231E2,-7.274422760E0,-4.428690491E0,-4.614304504E0
4.678845831E2,-7.248526611E0,-4.463418274E0,-4.588707733E0
4.678945431E2,-7.241341553E0,-4.464166718E0,-4.551884308E0
4.679045031E2,-7.222480774E0,-4.465364227E0,-4.555177460E0
4.679144631E2,-7.227121124E0,-4.488116913E0,-4.555626526E0
4.679244221E2,-7.199728088E0,-4.511618042E0,-4.534670105E0
4.679343821E2,-7.172035675E0,-4.581822052E0,-4.525539093E0
4.679443421E2,-7.137008514E0,-4.622986450E0,-4.513563995E0
4.679543021E2,-7.079078979E0,-4.617897034E0,-4.533023529E0
4.679642621E2,-7.069199524E0,-4.568649445E0,-4.546794891E0
4.679742221E2,-7.103627930E0,-4.521048431E0,-4.590054932E0
4.679841821E2,-7.139253845E0,-4.470154266E0,-4.640799408E0
4.679941421E2,-7.183112640E0,-4.415517883E0,-4.669389954E0
4.680041011E2,-7.213349762E0,-4.365372162E0,-4.640500031E0
4.680140611E2,-7.201973419E0,-4.365222473E0,-4.571493530E0
4.680240211E2,-7.182813263E0,-4.424050140E0,-4.564907227E0
4.680339811E2,-7.196734314E0,-4.512815552E0,-4.548740845E0
4.680439411E2,-7.228168945E0,-4.576283569E0,-4.596042480E0
4.680539006E2,-7.267836456E0,-4.625231781E0,-4.592899017E0
4.680638606E2,-7.293433228E0,-4.621040497E0,-4.536466370E0
4.680738206E2,-7.269782410E0,-4.612807617E0,-4.516557770E0
4.680837806E2,-7.260651398E0,-4.651576996E0,-4.522545319E0
4.680937396E2,-7.307953033E0,-4.656516724E0,-4.576582947E0
4.681036996E2,-7.363188171E0,-4.620441742E0,-4.649331665E0
4.681136596E2,-7.387737122E0,-4.560865631E0,-4.681065674E0
4.681236196E2,-7.399712219E0,-4.490661621E0,-4.716841278E0
4.681335796E2,-7.406897278E0,-4.482728119E0,-4.731810150E0
4.681435396E2,-7.424710236E0,-4.483326874E0,-4.736600189E0
4.681534996E2,-7.420818329E0,-4.448748779E0,-4.733905792E0
4.681634596E2,-7.424111481E0,-4.450095978E0,-4.662055206E0
4.681734196E2,-7.419770508E0,-4.513114929E0,-4.659809875E0
4.681833786E2,-7.409441986E0,-4.553231506E0,-4.684209137E0
4.681933386E2,-7.393724670E0,-4.556524658E0,-4.694387970E0
4.682032986E2,-7.360044708E0,-4.526886292E0,-4.676874390E0
4.682132586E2,-7.330556030E0,-4.500840454E0,-4.665947113E0
4.682232186E2,-7.309150543E0,-4.516707458E0,-4.708458710E0
4.682331786E2,-7.340435486E0,-4.522395630E0,-4.749323730E0
4.682431386E2,-7.378606110E0,-4.470154266E0,-4.778363342E0
4.682530986E2,-7.394473114E0,-4.426744537E0,-4.772375793E0
4.682630586E2,-7.363637238E0,-4.415966949E0,-4.720134430E0
4.682730176E2,-7.319479065E0,-4.444108429E0,-4.674479370E0
4.682829776E2,-7.224726105E0,-4.485123138E0,-4.699178009E0
4.682929376E2,-7.147187347E0,-4.532724152E0,-4.725523224E0
4.683028976E2,-7.152875519E0,-4.544848938E0,-4.701273651E0
4.683128576E2,-7.218439178E0,-4.552483063E0,-4.682861938E0
4.683228176E2,-7.298971710E0,-4.546196136E0,-4.668192444E0
4.683327776E2,-7.326215057E0,-4.523144073E0,-4.631069641E0
4.683427376E2,-7.275320892E0,-4.521497498E0,-4.672982483E0
4.683526966E2,-7.176376648E0,-4.536466370E0,-4.720134430E0
4.683626566E2,-7.132218475E0,-4.547693024E0,-4.715344391E0
4.683726166E2,-7.101532288E0,-4.545896759E0,-4.736450500E0
4.683825766E2,-7.090754700E0,-4.522545319E0,-4.750820618E0
4.683925366E2,-7.143445129E0,-4.500541077E0,-4.722529449E0
4.684024966E2,-7.188052368E0,-4.477489014E0,-4.676724701E0
4.684124566E2,-7.207661591E0,-4.474046173E0,-4.645140381E0
4.684224166E2,-7.176376648E0,-4.491410065E0,-4.637057190E0
4.684323766E2,-7.147037659E0,-4.522844696E0,-4.626728668E0
4.684423356E2,-7.130422211E0,-4.552932129E0,-4.641248474E0
4.684522956E2,-7.129374390E0,-4.574936371E0,-4.640350342E0
4.684622556E2,-7.170987854E0,-4.572391663E0,-4.649331665E0
4.684722156E2,-7.206164703E0,-4.585713959E0,-4.698579254E0
4.684821756E2,-7.233258362E0,-4.561763763E0,-4.723427582E0
4.684921356E2,-7.277117157E0,-4.521347809E0,-4.706213379E0
4.685020956E2,-7.261549530E0,-4.480632477E0,-4.691843262E0
4.685120556E2,-7.229366455E0,-4.458478546E0,-4.694238281E0
4.685220156E2,-7.190597076E0,-4.467759247E0,-4.737049255E0
4.685319746E2,-7.191794586E0,-4.451892242E0,-4.797972565E0
4.685419346E2,-7.277266846E0,-4.404889984E0,-4.822820892E0
4.685518946E2,-7.393125916E0,-4.404291229E0,-4.801265717E0
4.685618546E2,-7.446864166E0,-4.421655121E0,-4.771327972E0
4.685718146E2,-7.432194672E0,-4.475243683E0,-4.767436066E0
4.685817746E2,-7.351362762E0,-4.511468353E0,-4.788242798E0
4.685917346E2,-7.275021515E0,-4.525688782E0,-4.799768829E0
4.686016946E2,-7.271428986E0,-4.479884033E0,-4.794829102E0
4.686116546E2,-7.350464630E0,-4.447850647E0,-4.789140930E0
4.686216146E2,-7.416177979E0,-4.419559479E0,-4.809498596E0
4.686315736E2,-7.413333893E0,-4.450844421E0,-4.810097351E0
4.686415336E2,-7.360493774E0,-4.508324890E0,-4.804259491E0
4.686514936E2,-7.270680542E0,-4.539160767E0,-4.800666962E0
4.686614536E2,-7.181016998E0,-4.563859406E0,-4.786446533E0
4.686714136E2,-7.148983612E0,-4.531975708E0,-4.821324005E0
4.686813736E2,-7.191644897E0,-4.485572205E0,-4.829556885E0
4.686913336E2,-7.261699219E0,-4.448748779E0,-4.852010193E0
4.687012936E2,-7.325017548E0,-4.428241425E0,-4.827161865E0
4.687112536E2,-7.328011322E0,-4.402494965E0,-4.804259491E0
4.687212126E2,-7.259603577E0,-4.381688232E0,-4.786745911E0
4.687311726E2,-7.198081512E0,-4.399052124E0,-4.820425873E0
4.687411326E2,-7.184010773E0,-4.406237183E0,-4.852908325E0
4.687510926E2,-7.206314392E0,-4.425397339E0,-4.843328247E0
4.687610526E2,-7.229216766E0,-4.455933838E0,-4.805756378E0
4.687710126E2,-7.209158478E0,-4.477938080E0,-4.779860229E0
4.687809726E2,-7.137307892E0,-4.515809326E0,-4.794529724E0
4.687909326E2,-7.089706879E0,-4.564907227E0,-4.816234589E0
4.688008926E2,-7.075935516E0,-4.564009094E0,-4.822222137E0
4.688108516E2,-7.117548981E0,-4.508773956E0,-4.806355133E0
4.688208116E2,-7.190148010E0,-4.439168701E0,-4.800217896E0
4.688307716E2,-7.264692993E0,-4.381987610E0,-4.812342682E0
4.688407316E2,-7.279362488E0,-4.322710876E0,-4.831951904E0
4.688506916E2,-7.252717896E0,-4.328548737E0,-4.800367584E0
4.688606516E2,-7.215146027E0,-4.343816986E0,-4.782554626E0
4.688706116E2,-7.240293732E0,-4.367018738E0,-4.763993225E0
4.688805716E2,-7.298372955E0,-4.401147766E0,-4.759951630E0
4.688905316E2,-7.371121674E0,-4.442910919E0,-4.743785248E0
4.689004916E2,-7.430548096E0,-4.515809326E0,-4.759801941E0
4.689104506E2,-7.413184204E0,-4.575086060E0,-4.755910034E0
4.689204106E2,-7.397017822E0,-4.630919952E0,-4.742737427E0
4.689303706E2,-7.387437744E0,-4.645290070E0,-4.728067932E0
4.689403306E2,-7.374115448E0,-4.625980225E0,-4.727020111E0
4.689502906E2,-7.397766266E0,-4.556674347E0,-4.766687622E0
4.689602506E2,-7.419620819E0,-4.503684540E0,-4.803061981E0
4.689702106E2,-7.426057434E0,-4.445605316E0,-4.809199219E0
4.689801706E2,-7.419171753E0,-4.418062592E0,-4.823419647E0
4.689901306E2,-7.350015564E0,-4.421804810E0,-4.841981049E0
4.690000896E2,-7.309000854E0,-4.403842163E0,-4.823569336E0
4.690100496E2,-7.252268829E0,-4.425097961E0,-4.815785522E0
4.690200096E2,-7.216343536E0,-4.439767456E0,-4.812642059E0
4.690299696E2,-7.195237427E0,-4.469106445E0,-4.838388519E0
4.690399296E2,-7.165449371E0,-4.492757263E0,-4.828359375E0
4.690498892E2,-7.156168671E0,-4.488565979E0,-4.827610931E0
4.690598492E2,-7.154971161E0,-4.481829987E0,-4.821623383E0
4.690698092E2,-7.139104156E0,-4.499343567E0,-4.797224121E0
4.690797692E2,-7.135361938E0,-4.514611816E0,-4.806055756E0
4.690897292E2,-7.144642639E0,-4.526437225E0,-4.822970581E0
4.690996882E2,-7.182513885E0,-4.505331116E0,-4.855752411E0
4.691096482E2,-7.251520386E0,-4.456532593E0,-4.910837860E0
4.691196082E2,-7.325915680E0,-4.379143524E0,-4.897365875E0
4.691295682E2,-7.342381439E0,-4.330644379E0,-4.878954163E0
4.691395282E2,-7.292385406E0,-4.333787842E0,-4.851561127E0
4.691494882E2,-7.190896454E0,-4.358785858E0,-4.849465485E0
4.691594482E2,-7.093748474E0,-4.364474030E0,-4.874313812E0
4.691694082E2,-7.067253571E0,-4.344565430E0,-4.878505096E0
4.691793682E2,-7.101532288E0,-4.320465546E0,-4.844376068E0
4.691893282E2,-7.145989838E0,-4.334985352E0,-4.837191010E0
4.691992872E2,-7.146588593E0,-4.416266327E0,-4.835843811E0
4.692092472E2,-7.117848358E0,-4.528981934E0,-4.828658752E0
4.692192072E2,-7.092850342E0,-4.591402130E0,-4.793182526E0
4.692291672E2,-7.086713104E0,-4.611909485E0,-4.811444550E0
4.692391272E2,-7.126380615E0,-4.551135864E0,-4.822521515E0
4.692490872E2,-7.193441162E0,-4.460424500E0,-4.824317780E0
4.692590472E2,-7.279661865E0,-4.358187103E0,-4.821024628E0
4.692690072E2,-7.343279572E0,-4.302053833E0,-4.786596222E0
4.692789672E2,-7.366032257E0,-4.316274261E0,-4.782854004E0
4.692889272E2,-7.319778442E0,-4.350103912E0,-4.790787506E0
4.692988862E2,-7.269782410E0,-4.384981384E0,-4.838388519E0
4.693088462E2,-7.249125366E0,-4.423301697E0,-4.880900116E0
4.693188062E2,-7.308102722E0,-4.396507416E0,-4.880001984E0
4.693287662E2,-7.376660156E0,-4.397555237E0,-4.879702606E0
4.693387262E2,-7.389383698E0,-4.415068817E0,-4.919968872E0
4.693486862E2,-7.329957275E0,-4.455035706E0,-4.883744202E0
4.693586462E2,-7.268135834E0,-4.486919403E0,-4.862787781E0
4.693686062E2,-7.198829956E0,-4.531376953E0,-4.868625641E0
4.693785662E2,-7.172933807E0,-4.569697266E0,-4.829407196E0
4.693885262E2,-7.168742523E0,-4.544699249E0,-4.803361359E0
4.693984852E2,-7.163353729E0,-4.525539093E0,-4.835694122E0
4.694084452E2,-7.134014740E0,-4.503684540E0,-4.866080933E0
4.694184052E2,-7.113956451E0,-4.460424500E0,-4.883295135E0
4.694283652E2,-7.110363922E0,-4.417463837E0,-4.868176575E0
4.694383252E2,-7.108717346E0,-4.400998077E0,-4.878654785E0
4.694482852E2,-7.096891937E0,-4.384232941E0,-4.877457275E0
4.694582452E2,-7.116800537E0,-4.384232941E0,-4.937033386E0
4.694682052E2,-7.128027191E0,-4.384532318E0,-4.980742493E0
4.694781652E2,-7.182663574E0,-4.358636169E0,-4.976102142E0
4.694881252E2,-7.267537079E0,-4.340673523E0,-4.938380585E0
4.694980842E2,-7.325316925E0,-4.337380371E0,-4.907395020E0
4.695080442E2,-7.342082062E0,-4.355792084E0,-4.870870972E0
4.695180042E2,-7.339537354E0,-4.389472046E0,-4.853656769E0
4.695279642E2,-7.331304474E0,-4.435127106E0,-4.855453033E0
4.695379242E2,-7.316934357E0,-4.478985901E0,-4.863685913E0
4.695478842E2,-7.325616302E0,-4.536915436E0,-4.868925018E0
4.695578442E2,-7.319329376E0,-4.573289795E0,-4.873715057E0
4.695678042E2,-7.331903229E0,-4.550387421E0,-4.885091400E0
4.695777642E2,-7.364685059E0,-4.508923645E0,-4.878355408E0
4.695877242E2,-7.367080078E0,-4.474195862E0,-4.864284668E0
4.695976842E2,-7.365134125E0,-4.453987885E0,-4.846172333E0
4.696076432E2,-7.341632996E0,-4.444108429E0,-4.827012177E0
4.696176032E2,-7.304360504E0,-4.413122864E0,-4.825664978E0
4.696275632E2,-7.272327118E0,-4.391118622E0,-4.823868713E0
4.696375232E2,-7.267836456E0,-4.371659088E0,-4.841531982E0
4.696474832E2,-7.238647156E0,-4.353247375E0,-4.843028870E0
4.696574432E2,-7.221732330E0,-4.345164185E0,-4.847669220E0
4.696674032E2,-7.227121124E0,-4.374203796E0,-4.829706573E0
4.696773632E2,-7.249424744E0,-4.423152008E0,-4.822072449E0
4.696873232E2,-7.209158478E0,-4.453688507E0,-4.846172333E0
4.696972832E2,-7.199428711E0,-4.448898468E0,-4.840783539E0
4.697072432E2,-7.189998322E0,-4.431235199E0,-4.818479919E0
4.697172022E2,-7.219187622E0,-4.424798584E0,-4.821174316E0
4.697271622E2,-7.249724121E0,-4.426744537E0,-4.795727234E0
4.697371222E2,-7.261699219E0,-4.427642670E0,-4.758903809E0
4.697470822E2,-7.243586884E0,-4.417463837E0,-4.765190735E0
4.697570422E2,-7.231761475E0,-4.412075043E0,-4.773872681E0
4.697670022E2,-7.220534821E0,-4.425696716E0,-4.773722992E0
4.697769622E2,-7.178621979E0,-4.434977417E0,-4.766837311E0
4.697869222E2,-7.169341278E0,-4.427193604E0,-4.735103302E0
4.697968822E2,-7.144792328E0,-4.412224731E0,-4.709955597E0
4.698068422E2,-7.139852600E0,-4.432133331E0,-4.706213379E0
4.698168012E2,-7.154073029E0,-4.425097961E0,-4.738695831E0
4.698267612E2,-7.161407776E0,-4.425846405E0,-4.756658478E0
4.698367212E2,-7.177424469E0,-4.453239441E0,-4.775818634E0
4.698466812E2,-7.210954742E0,-4.450994110E0,-4.793481903E0
4.698566412E2,-7.228917389E0,-4.447251892E0,-4.808001709E0
4.698666012E2,-7.255711670E0,-4.416416016E0,-4.840633850E0
4.698765612E2,-7.303911438E0,-4.385580139E0,-4.885091400E0
4.698865212E2,-7.335346069E0,-4.365521851E0,-4.913831635E0
4.698964812E2,-7.338938599E0,-4.337829437E0,-4.901108093E0
4.699064412E2,-7.320975952E0,-4.359384613E0,-4.874164124E0
4.699164012E2,-7.311545563E0,-4.398303680E0,-4.812492371E0
4.699263602E2,-7.284002838E0,-4.414470062E0,-4.810097351E0
4.699363202E2,-7.287445679E0,-4.444258118E0,-4.827311554E0
4.699462802E2,-7.317233734E0,-4.464166718E0,-4.841082916E0
4.699562402E2,-7.373816071E0,-4.481380920E0,-4.883444824E0
4.699662002E2,-7.378306732E0,-4.480183411E0,-4.906347198E0
4.699761602E2,-7.347321167E0,-4.490511932E0,-4.909640350E0
4.699861202E2,-7.300618286E0,-4.493954773E0,-4.867428131E0
4.699960802E2,-7.275320892E0,-4.476740570E0,-4.844525757E0
4.700060402E2,-7.261998596E0,-4.450844421E0,-4.873864746E0
4.700160002E2,-7.300618286E0,-4.413122864E0,-4.886438599E0
4.700259602E2,-7.343129883E0,-4.406686249E0,-4.880451050E0
4.700359192E2,-7.341632996E0,-4.393813019E0,-4.864733734E0
4.700458792E2,-7.309898987E0,-4.414320374E0,-4.875062256E0
4.700558407E2,-7.246580658E0,-4.432432709E0,-4.838687897E0
4.700658007E2,-7.215744781E0,-4.469256134E0,-4.774621124E0
4.700757607E2,-7.218439178E0,-4.478686523E0,-4.780908051E0
4.700857207E2,-7.231312408E0,-4.497547302E0,-4.802014160E0
4.700956807E2,-7.234306183E0,-4.464017029E0,-4.787344666E0
4.701056408E2,-7.250921631E0,-4.394561462E0,-4.795577545E0
4.701156007E2,-7.229366455E0,-4.354744263E0,-4.813839569E0
4.701255607E2,-7.187453613E0,-4.371808777E0,-4.786446533E0
4.701355207E2,-7.148983612E0,-4.346062317E0,-4.762795715E0
4.701454807E2,-7.123386841E0,-4.340823212E0,-4.762196960E0
4.701554398E2,-7.138056335E0,-4.368365936E0,-4.780458984E0
4.701653997E2,-7.168742523E0,-4.393214264E0,-4.801265717E0
4.701753597E2,-7.198231201E0,-4.424648895E0,-4.807852020E0
4.701853197E2,-7.249574432E0,-4.444108429E0,-4.794230347E0
4.701952797E2,-7.287445679E0,-4.473896484E0,-4.787793732E0
4.702052397E2,-7.252119141E0,-4.488715668E0,-4.752317505E0
4.702151997E2,-7.236401825E0,-4.479135590E0,-4.742737427E0
4.702251597E2,-7.250771942E0,-4.435276794E0,-4.778363342E0
4.702351197E2,-7.254663849E0,-4.380041656E0,-4.825215912E0
4.702450797E2,-7.262297974E0,-4.346810760E0,-4.845573578E0
4.702550397E2,-7.294481049E0,-4.352049866E0,-4.827311554E0
4.702649987E2,-7.284152527E0,-4.371808777E0,-4.865631866E0
4.702749588E2,-7.249275055E0,-4.383334808E0,-4.870122528E0
4.702849187E2,-7.224426727E0,-4.409829712E0,-4.828359375E0
4.702948787E2,-7.179370422E0,-4.433630219E0,-4.826862488E0
4.703048387E2,-7.199728088E0,-4.491559753E0,-4.853656769E0
4.703147987E2,-7.223977661E0,-4.534670105E0,-4.901557159E0
4.703247587E2,-7.231162720E0,-4.569547577E0,-4.911735992E0
4.703347187E2,-7.255861359E0,-4.555027771E0,-4.902604980E0
4.703446787E2,-7.297474823E0,-4.527335358E0,-4.852010193E0
4.703546387E2,-7.342231750E0,-4.476291504E0,-4.837789764E0
4.703645987E2,-7.386090546E0,-4.440665588E0,-4.852159882E0
4.703745577E2,-7.406148834E0,-4.412075043E0,-4.888234863E0
4.703845177E2,-7.395670624E0,-4.380191345E0,-4.891378326E0
4.703944778E2,-7.380701752E0,-4.333338776E0,-4.897066498E0
4.704044377E2,-7.342531128E0,-4.295617218E0,-4.857099609E0
4.704143977E2,-7.306605835E0,-4.318818970E0,-4.826712799E0
4.704243577E2,-7.292086029E0,-4.336182861E0,-4.846322021E0
4.704343177E2,-7.301666107E0,-4.360731812E0,-4.881798248E0
4.704442777E2,-7.320227509E0,-4.410278778E0,-4.876259766E0
4.704542377E2,-7.316485291E0,-4.434528351E0,-4.876559143E0
4.704641977E2,-7.292086029E0,-4.461472321E0,-4.875810699E0
4.704741577E2,-7.259603577E0,-4.509073334E0,-4.857698364E0
4.704841177E2,-7.220385132E0,-4.510420532E0,-4.869523773E0
4.704940777E2,-7.210805054E0,-4.511767731E0,-4.882696381E0
4.705040367E2,-7.236701202E0,-4.483775940E0,-4.887336731E0
4.705139967E2,-7.236701202E0,-4.425547028E0,-4.872966614E0
4.705239567E2,-7.255561981E0,-4.385430450E0,-4.870870972E0
4.705339167E2,-7.294780426E0,-4.367767181E0,-4.854255524E0
4.705438767E2,-7.291038208E0,-4.376000061E0,-4.846022644E0
4.705538367E2,-7.282056885E0,-4.390968933E0,-4.836143188E0
4.705637967E2,-7.259304199E0,-4.404291229E0,-4.856500854E0
4.705737567E2,-7.227420502E0,-4.411027222E0,-4.866529999E0
4.705837167E2,-7.243437195E0,-4.433181152E0,-4.833748169E0
4.705936767E2,-7.265740814E0,-4.431684265E0,-4.821324005E0
4.706036367E2,-7.271428986E0,-4.433181152E0,-4.857997742E0
4.706135967E2,-7.272925873E0,-4.427043915E0,-4.832700348E0
4.706235557E2,-7.303612061E0,-4.440366211E0,-4.790637817E0
4.706335157E2,-7.286248169E0,-4.448299713E0,-4.784201202E0
4.706434757E2,-7.261100464E0,-4.469256134E0,-4.786745911E0
4.706534357E2,-7.264393616E0,-4.495900726E0,-4.779411163E0
4.706633957E2,-7.262447662E0,-4.514013062E0,-4.737348633E0
4.706733557E2,-7.261100464E0,-4.506828003E0,-4.686903534E0
4.706833157E2,-7.253765717E0,-4.513563995E0,-4.674479370E0
4.706932757E2,-7.269632721E0,-4.505331116E0,-4.733606415E0
4.707032357E2,-7.248077545E0,-4.468208313E0,-4.792134705E0
4.707131957E2,-7.274572449E0,-4.406686249E0,-4.813989258E0
4.707231557E2,-7.277566223E0,-4.404590607E0,-4.827610931E0
4.707331157E2,-7.256160736E0,-4.416565704E0,-4.812941437E0
4.707430747E2,-7.262447662E0,-4.416266327E0,-4.802163849E0
4.707530347E2,-7.276219025E0,-4.410877533E0,-4.781656494E0
4.707629947E2,-7.302564240E0,-4.369862823E0,-4.787793732E0
4.707729547E2,-7.322472839E0,-4.372557220E0,-4.770878906E0
4.707829147E2,-7.300318909E0,-4.404740295E0,-4.766537933E0
4.707928747E2,-7.268734589E0,-4.462819519E0,-4.761448517E0
4.708028347E2,-7.235803070E0,-4.479135590E0,-4.720284119E0
4.708127947E2,-7.225624237E0,-4.483626251E0,-4.709207153E0
4.708227547E2,-7.239245911E0,-4.464466095E0,-4.710704041E0
4.708327147E2,-7.280110931E0,-4.443659363E0,-4.731061707E0
4.708426747E2,-7.305408325E0,-4.413721619E0,-4.770130463E0
4.708526347E2,-7.300767975E0,-4.394561462E0,-4.768483887E0
4.708625937E2,-7.284152527E0,-4.408183136E0,-4.772375793E0
4.708725537E2,-7.220235443E0,-4.466412048E0,-4.745731201E0
4.708825137E2,-7.171137543E0,-4.523293762E0,-4.741390228E0
4.708924737E2,-7.181915131E0,-4.515659637E0,-4.760400696E0
4.709024337E2,-7.205116882E0,-4.466711426E0,-4.728966064E0
4.709123937E2,-7.293882294E0,-4.430037689E0,-4.732708282E0
4.709223537E2,-7.358398132E0,-4.416266327E0,-4.735702057E0
4.709323137E2,-7.351811829E0,-4.430486755E0,-4.778063965E0
4.709422737E2,-7.331304474E0,-4.431983643E0,-4.770878906E0
4.709522337E2,-7.316185913E0,-4.450395355E0,-4.702920227E0
4.709621937E2,-7.308252411E0,-4.450245667E0,-4.669539642E0
4.709721537E2,-7.316485291E0,-4.432133331E0,-4.665348358E0
4.709821137E2,-7.300917664E0,-4.475543060E0,-4.688550110E0
4.709920737E2,-7.291936340E0,-4.509522400E0,-4.689298553E0
4.710020327E2,-7.269932098E0,-4.506678314E0,-4.692591705E0
4.710119927E2,-7.232210541E0,-4.509672089E0,-4.677473145E0
4.710219527E2,-7.157066803E0,-4.519551544E0,-4.688550110E0
4.710319127E2,-7.115603027E0,-4.524042206E0,-4.697082367E0
4.710418727E2,-7.136409760E0,-4.497098236E0,-4.728816376E0
4.710518315E2,-7.198530579E0,-4.439767456E0,-4.754562836E0
4.710617915E2,-7.262297974E0,-4.374952240E0,-4.793332214E0
4.710717515E2,-7.313491516E0,-4.321663055E0,-4.813091125E0
4.710817115E2,-7.334148560E0,-4.309837646E0,-4.800517273E0
4.710916715E2,-7.322472839E0,-4.339476013E0,-4.792434082E0
4.711016315E2,-7.315736847E0,-4.388424225E0,-4.766537933E0
4.711115915E2,-7.338190155E0,-4.414470062E0,-4.733756104E0
4.711215515E2,-7.346123657E0,-4.441264343E0,-4.735402679E0
4.711315105E2,-7.369924164E0,-4.456831970E0,-4.742288361E0
4.711414705E2,-7.400460663E0,-4.463418274E0,-4.721930695E0
4.711514305E2,-7.403604126E0,-4.515210571E0,-4.740342407E0
4.711613905E2,-7.377558289E0,-4.545298004E0,-4.724325714E0
4.711713505E2,-7.355404358E0,-4.549040222E0,-4.724625092E0
4.711813105E2,-7.353009338E0,-4.506828003E0,-4.713398438E0
4.711912705E2,-7.383994904E0,-4.450994110E0,-4.723577271E0
4.712012305E2,-7.427704010E0,-4.398453369E0,-4.750820618E0
4.712111905E2,-7.461982727E0,-4.389172668E0,-4.726870422E0
4.712211505E2,-7.437733154E0,-4.411925354E0,-4.711302795E0
4.712311105E2,-7.388784943E0,-4.457580414E0,-4.663103027E0
4.712410705E2,-7.353159027E0,-4.528532867E0,-4.620292053E0
4.712510305E2,-7.329657898E0,-4.571194153E0,-4.645888824E0
4.712609905E2,-7.320676575E0,-4.622387695E0,-4.672683105E0
4.712709495E2,-7.333998871E0,-4.634063416E0,-4.702770538E0
4.712809095E2,-7.367379456E0,-4.583019562E0,-4.729415131E0
4.712908695E2,-7.356003113E0,-4.525838470E0,-4.692142639E0
4.713008295E2,-7.331753540E0,-4.508025513E0,-4.679269409E0
4.713107895E2,-7.259753265E0,-4.478536835E0,-4.655019836E0
4.713207495E2,-7.220983887E0,-4.466412048E0,-4.666994934E0
4.713307095E2,-7.210206299E0,-4.437073059E0,-4.701123962E0
4.713406695E2,-7.267088013E0,-4.371958466E0,-4.714446259E0
4.713506295E2,-7.307803345E0,-4.302502899E0,-4.722230072E0
4.713605895E2,-7.302115173E0,-4.268523560E0,-4.706063690E0
4.713705495E2,-7.218738556E0,-4.295916595E0,-4.659360809E0
4.713805095E2,-7.124584351E0,-4.351151733E0,-4.654570770E0
4.713904695E2,-7.046596527E0,-4.424798584E0,-4.627477112E0
4.714004295E2,-7.010222168E0,-4.524191895E0,-4.613256683E0
4.714103885E2,-7.016509094E0,-4.586612091E0,-4.619543610E0
4.714203485E2,-7.072941742E0,-4.622537384E0,-4.646038513E0
4.714303085E2,-7.111860809E0,-4.625082092E0,-4.684059448E0
4.714402685E2,-7.165299683E0,-4.597539368E0,-4.721481628E0
4.714502285E2,-7.162455597E0,-4.562811584E0,-4.720882874E0
4.714601885E2,-7.141349487E0,-4.520599365E0,-4.731510773E0
4.714701485E2,-7.154821472E0,-4.527784424E0,-4.774770813E0
4.714801085E2,-7.190597076E0,-4.497098236E0,-4.797822876E0
4.714900685E2,-7.266040192E0,-4.434678040E0,-4.778363342E0
4.715000285E2,-7.351362762E0,-4.362827454E0,-4.779261475E0
4.715099885E2,-7.396119690E0,-4.332740021E0,-4.817581787E0
4.715199485E2,-7.385342102E0,-4.357588348E0,-4.821773071E0
4.715299085E2,-7.352859650E0,-4.425996094E0,-4.835843811E0
4.715398685E2,-7.341782684E0,-4.464765472E0,-4.831502838E0
4.715498275E2,-7.370073853E0,-4.460274811E0,-4.801265717E0
