"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
1.032520650E1	1.457999992E1	-3.143999863E1	-3.443999863E1
1.033332500E1	1.325999928E1	-3.143999863E1	-3.473999786E1
1.034144630E1	1.151999950E1	-3.161999893E1	-3.491999817E1
1.034954819E1	9.840000153E0	-3.155999947E1	-3.563999939E1
1.035763584E1	7.619999886E0	-3.167999840E1	-3.473999786E1
1.036575150E1	6.239999771E0	-3.126000023E1	-3.431999969E1
1.037396884E1	4.799999714E0	-3.143999863E1	-3.377999878E1
1.038217054E1	3.959999800E0	-3.143999863E1	-3.234000015E1
1.039027361E1	3.959999800E0	-3.167999840E1	-3.275999832E1
1.039842704E1	4.619999886E0	-3.239999771E1	-3.204000092E1
1.040653346E1	6.420000076E0	-3.227999878E1	-3.150000000E1
1.041464407E1	8.220000267E0	-3.257999802E1	-3.126000023E1
1.042284942E1	9.899999619E0	-3.275999832E1	-3.000000000E1
1.043106657E1	1.200000000E1	-3.318000031E1	-2.945999908E1
1.043928400E1	1.338000011E1	-3.395999908E1	-2.850000000E1
1.044750296E1	1.409999943E1	-3.431999969E1	-2.789999962E1
1.045563680E1	1.488000011E1	-3.455999756E1	-2.753999901E1
1.046375754E1	1.481999969E1	-3.468000031E1	-2.681999969E1
1.047185842E1	1.457999992E1	-3.443999863E1	-2.663999939E1
1.047997738E1	1.469999981E1	-3.450000000E1	-2.639999962E1
1.048809042E1	1.493999958E1	-3.420000076E1	-2.687999916E1
1.049630630E1	1.500000000E1	-3.347999954E1	-2.771999931E1
1.050452000E1	1.529999924E1	-3.293999863E1	-2.850000000E1
1.051273719E1	1.596000004E1	-3.234000015E1	-2.927999878E1
1.052094392E1	1.607999992E1	-3.209999847E1	-2.945999908E1
1.052914707E1	1.650000000E1	-3.185999870E1	-3.029999924E1
1.053726127E1	1.710000038E1	-3.119999886E1	-3.095999908E1
1.054539819E1	1.776000023E1	-3.017999840E1	-3.179999924E1
1.055348626E1	1.829999924E1	-2.939999962E1	-3.204000092E1
1.056160619E1	1.895999908E1	-2.861999893E1	-3.185999870E1
1.056973057E1	1.961999893E1	-2.831999969E1	-3.167999840E1
1.057786400E1	1.931999969E1	-2.850000000E1	-3.126000023E1
1.058605427E1	1.937999916E1	-2.819999886E1	-3.119999886E1
1.059428346E1	1.926000023E1	-2.831999969E1	-3.131999969E1
1.060247438E1	1.860000038E1	-2.826000023E1	-3.192000008E1
1.061068350E1	1.865999985E1	-2.826000023E1	-3.192000008E1
1.061876927E1	1.860000038E1	-2.813999939E1	-3.204000092E1
1.062688892E1	1.860000038E1	-2.826000023E1	-3.179999924E1
1.063497576E1	1.913999939E1	-2.807999992E1	-3.197999954E1
1.064311100E1	1.919999886E1	-2.819999886E1	-3.204000092E1
1.065121850E1	1.992000008E1	-2.826000023E1	-3.215999985E1
1.065943176E1	2.010000038E1	-2.753999901E1	-3.215999985E1
1.066766065E1	2.081999969E1	-2.718000031E1	-3.119999886E1
1.067587569E1	2.129999924E1	-2.687999916E1	-3.089999962E1
1.068409061E1	2.147999954E1	-2.687999916E1	-3.084000015E1
1.069231238E1	2.202000046E1	-2.681999969E1	-3.071999931E1
1.070040700E1	2.219999886E1	-2.645999908E1	-3.077999878E1
1.070852784E1	2.261999893E1	-2.592000008E1	-3.047999954E1
1.071663180E1	2.334000015E1	-2.526000023E1	-3.029999924E1
1.072472100E1	2.418000031E1	-2.526000023E1	-3.000000000E1
1.073283669E1	2.442000008E1	-2.537999916E1	-2.963999939E1
1.074103500E1	2.460000038E1	-2.537999916E1	-2.976000023E1
1.074925265E1	2.447999954E1	-2.531999969E1	-2.963999939E1
1.075747096E1	2.387999916E1	-2.561999893E1	-3.023999977E1
1.076570350E1	2.351999855E1	-2.585999870E1	-3.065999985E1
1.077390950E1	2.268000031E1	-2.555999947E1	-3.119999886E1
1.078202573E1	2.147999954E1	-2.501999855E1	-3.179999924E1
1.079016150E1	1.968000031E1	-2.418000031E1	-3.300000000E1
1.079825107E1	1.781999969E1	-2.334000015E1	-3.486000061E1
1.080637046E1	1.619999886E1	-2.261999893E1	-3.641999817E1
1.081449453E1	1.409999943E1	-2.250000000E1	-3.821999741E1
1.082272461E1	1.265999985E1	-2.207999992E1	-3.923999786E1
1.083094215E1	1.139999962E1	-2.195999908E1	-3.941999817E1
1.083917580E1	1.085999966E1	-2.250000000E1	-3.971999741E1
1.084739561E1	1.115999985E1	-2.334000015E1	-3.929999924E1
1.085561088E1	1.223999977E1	-2.447999954E1	-3.797999954E1
1.086370988E1	1.343999958E1	-2.585999870E1	-3.654000092E1
1.087179834E1	1.403999996E1	-2.705999947E1	-3.450000000E1
1.087988823E1	1.434000015E1	-2.807999992E1	-3.293999863E1
1.088802584E1	1.451999950E1	-2.855999947E1	-3.227999878E1
1.089612853E1	1.385999966E1	-2.897999954E1	-3.252000046E1
1.090435007E1	1.338000011E1	-2.939999962E1	-3.257999802E1
1.091258015E1	1.253999996E1	-2.945999908E1	-3.270000076E1
1.092079515E1	1.139999962E1	-2.976000023E1	-3.234000015E1
1.092901115E1	1.146000004E1	-3.000000000E1	-3.185999870E1
1.093723126E1	1.163999939E1	-2.969999886E1	-3.185999870E1
1.094536500E1	1.265999985E1	-2.976000023E1	-3.119999886E1
1.095348734E1	1.451999950E1	-2.993999863E1	-3.077999878E1
1.096159099E1	1.589999962E1	-2.963999939E1	-3.005999947E1
1.096971346E1	1.757999992E1	-2.951999855E1	-2.934000015E1
1.097782903E1	1.865999985E1	-2.885999870E1	-2.892000008E1
1.098603284E1	1.961999893E1	-2.861999893E1	-2.885999870E1
1.099425022E1	2.111999893E1	-2.801999855E1	-2.855999947E1
1.100246915E1	2.231999969E1	-2.777999878E1	-2.826000023E1
1.101067703E1	2.381999969E1	-2.784000015E1	-2.819999886E1
1.101888265E1	2.460000038E1	-2.723999977E1	-2.753999901E1
1.102699807E1	2.471999931E1	-2.747999954E1	-2.729999924E1
1.103513499E1	2.489999962E1	-2.771999931E1	-2.669999886E1
1.104322403E1	2.489999962E1	-2.742000008E1	-2.657999992E1
1.105134753E1	2.471999931E1	-2.765999985E1	-2.681999969E1
1.105947311E1	2.526000023E1	-2.711999893E1	-2.676000023E1
1.106769699E1	2.550000000E1	-2.676000023E1	-2.711999893E1
1.107591411E1	2.550000000E1	-2.657999992E1	-2.747999954E1
1.108414599E1	2.597999954E1	-2.621999931E1	-2.777999878E1
1.109233807E1	2.555999947E1	-2.639999962E1	-2.819999886E1
1.110054892E1	2.543999863E1	-2.597999954E1	-2.831999969E1
1.110863699E1	2.550000000E1	-2.615999985E1	-2.819999886E1
1.111675807E1	2.555999947E1	-2.615999985E1	-2.801999855E1
1.112484803E1	2.526000023E1	-2.657999992E1	-2.850000000E1
1.113298576E1	2.460000038E1	-2.753999901E1	-2.861999893E1
1.114109626E1	2.453999901E1	-2.771999931E1	-2.879999924E1
1.114932880E1	2.376000023E1	-2.795999908E1	-2.903999901E1
1.115756342E1	2.369999886E1	-2.819999886E1	-2.945999908E1
1.116578376E1	2.279999924E1	-2.819999886E1	-2.963999939E1
1.117400269E1	2.207999992E1	-2.837999916E1	-3.053999901E1
1.118222488E1	2.153999901E1	-2.885999870E1	-3.059999847E1
1.119034242E1	2.081999969E1	-2.934000015E1	-3.047999954E1
1.119846569E1	2.087999916E1	-2.957999992E1	-3.071999931E1
1.120656961E1	2.027999878E1	-2.976000023E1	-2.981999969E1
1.121469330E1	1.997999954E1	-2.993999863E1	-2.951999855E1
1.122280888E1	1.992000008E1	-2.963999939E1	-2.861999893E1
1.123100919E1	1.997999954E1	-2.969999886E1	-2.837999916E1
1.123922942E1	1.979999924E1	-2.993999863E1	-2.850000000E1
1.124744857E1	1.961999893E1	-2.981999969E1	-2.897999954E1
1.125565611E1	1.860000038E1	-3.005999947E1	-2.957999992E1
1.126386076E1	1.734000015E1	-3.011999893E1	-3.005999947E1
1.127197542E1	1.559999943E1	-3.017999840E1	-3.071999931E1
1.128011103E1	1.307999992E1	-3.053999901E1	-3.167999840E1
1.128819822E1	1.067999935E1	-3.053999901E1	-3.305999756E1
1.129631934E1	7.799999714E0	-3.084000015E1	-3.389999771E1
1.130444438E1	6.119999886E0	-3.107999992E1	-3.425999832E1
1.131267176E1	5.279999733E0	-3.131999969E1	-3.371999741E1
1.132089011E1	5.940000057E0	-3.150000000E1	-3.288000107E1
1.132912038E1	7.919999599E0	-3.119999886E1	-3.161999893E1
1.133730992E1	1.013999939E1	-3.101999855E1	-3.053999901E1
1.134551961E1	1.211999989E1	-3.107999992E1	-2.987999916E1
1.135360780E1	1.427999973E1	-3.095999908E1	-2.873999977E1
1.136172926E1	1.637999916E1	-3.126000023E1	-2.843999863E1
1.136981872E1	1.727999878E1	-3.179999924E1	-2.765999985E1
1.137792345E1	1.835999870E1	-3.204000092E1	-2.693999863E1
1.138603384E1	1.877999878E1	-3.245999908E1	-2.663999939E1
1.139426672E1	1.835999870E1	-3.252000046E1	-2.597999954E1
1.140249845E1	1.835999870E1	-3.257999802E1	-2.585999870E1
1.141071569E1	1.800000000E1	-3.257999802E1	-2.609999847E1
1.141890680E1	1.776000023E1	-3.252000046E1	-2.634000015E1
1.142712772E1	1.800000000E1	-3.257999802E1	-2.700000000E1
1.143524561E1	1.823999977E1	-3.204000092E1	-2.759999847E1
1.144337011E1	1.902000046E1	-3.143999863E1	-2.807999992E1
1.145147634E1	1.979999924E1	-3.089999962E1	-2.855999947E1
1.145959930E1	2.027999878E1	-3.042000008E1	-2.868000031E1
1.146771565E1	2.153999901E1	-2.957999992E1	-2.837999916E1
1.147590526E1	2.237999916E1	-2.879999924E1	-2.855999947E1
1.148412495E1	2.321999931E1	-2.801999855E1	-2.850000000E1
1.149234407E1	2.405999947E1	-2.718000031E1	-2.837999916E1
1.150055215E1	2.447999954E1	-2.669999886E1	-2.934000015E1
1.150875888E1	2.477999878E1	-2.669999886E1	-2.951999855E1
1.151687599E1	2.495999908E1	-2.585999870E1	-3.011999893E1
1.152501288E1	2.484000015E1	-2.603999901E1	-3.089999962E1
1.153310288E1	2.453999901E1	-2.609999847E1	-3.155999947E1
1.154122426E1	2.405999947E1	-2.592000008E1	-3.204000092E1
1.154935261E1	2.411999893E1	-2.615999985E1	-3.257999802E1
1.155757045E1	2.411999893E1	-2.597999954E1	-3.300000000E1
1.156578992E1	2.381999969E1	-2.621999931E1	-3.293999863E1
1.157402465E1	2.387999916E1	-2.645999908E1	-3.329999924E1
1.158224503E1	2.315999985E1	-2.657999992E1	-3.371999741E1
1.159045934E1	2.339999962E1	-2.657999992E1	-3.377999878E1
1.159855061E1	2.411999893E1	-2.676000023E1	-3.329999924E1
1.160667492E1	2.453999901E1	-2.651999855E1	-3.329999924E1
1.161476480E1	2.507999992E1	-2.705999947E1	-3.257999802E1
1.162290272E1	2.513999939E1	-2.687999916E1	-3.227999878E1
1.163101349E1	2.507999992E1	-2.627999878E1	-3.300000000E1
1.163922592E1	2.573999977E1	-2.597999954E1	-3.252000046E1
1.164746180E1	2.645999908E1	-2.555999947E1	-3.221999741E1
1.165568357E1	2.723999977E1	-2.495999908E1	-3.221999741E1
1.166390434E1	2.784000015E1	-2.453999901E1	-3.143999863E1
1.167212734E1	2.826000023E1	-2.393999863E1	-3.119999886E1
1.168026365E1	2.873999977E1	-2.292000008E1	-3.131999969E1
1.168838545E1	2.939999962E1	-2.303999901E1	-3.155999947E1
1.169649149E1	2.915999985E1	-2.292000008E1	-3.197999954E1
1.170461564E1	2.909999847E1	-2.273999977E1	-3.239999771E1
1.171273349E1	2.843999863E1	-2.334000015E1	-3.293999863E1
1.172092318E1	2.693999863E1	-2.357999992E1	-3.329999924E1
1.172914142E1	2.639999962E1	-2.357999992E1	-3.384000015E1
1.173735953E1	2.465999985E1	-2.363999939E1	-3.402000046E1
1.174559330E1	2.351999855E1	-2.297999954E1	-3.438000107E1
1.175379972E1	2.243999863E1	-2.279999924E1	-3.461999893E1
1.176191718E1	2.039999962E1	-2.243999863E1	-3.534000015E1
1.177004030E1	1.884000015E1	-2.268000031E1	-3.647999954E1
1.177809941E1	1.703999901E1	-2.273999977E1	-3.725999832E1
1.178622341E1	1.547999954E1	-2.273999977E1	-3.804000092E1
1.179434961E1	1.469999981E1	-2.303999901E1	-3.815999985E1
1.180256072E1	1.373999977E1	-2.339999962E1	-3.786000061E1
1.181074545E1	1.296000004E1	-2.453999901E1	-3.702000046E1
1.181897891E1	1.301999950E1	-2.519999886E1	-3.600000000E1
1.182717268E1	1.307999992E1	-2.585999870E1	-3.545999908E1
1.183528722E1	1.355999947E1	-2.657999992E1	-3.486000061E1
1.184337930E1	1.350000000E1	-2.693999863E1	-3.443999863E1
1.185157438E1	1.338000011E1	-2.723999977E1	-3.389999771E1
1.185977088E1	1.343999958E1	-2.807999992E1	-3.341999817E1
1.186798026E1	1.350000000E1	-2.837999916E1	-3.311999893E1
1.187620276E1	1.409999943E1	-2.868000031E1	-3.354000092E1
1.188433657E1	1.415999985E1	-2.921999931E1	-3.354000092E1
1.189247457E1	1.403999996E1	-2.934000015E1	-3.329999924E1
1.190056522E1	1.469999981E1	-2.921999931E1	-3.318000031E1
1.190868684E1	1.505999947E1	-2.909999847E1	-3.293999863E1
1.191681111E1	1.602000046E1	-2.831999969E1	-3.305999756E1
1.192505714E1	1.734000015E1	-2.742000008E1	-3.281999969E1
1.193325261E1	1.800000000E1	-2.700000000E1	-3.245999908E1
1.194146138E1	1.926000023E1	-2.634000015E1	-3.167999840E1
1.194965499E1	2.015999985E1	-2.621999931E1	-3.119999886E1
1.195784895E1	2.105999947E1	-2.615999985E1	-3.047999954E1
1.196593938E1	2.202000046E1	-2.603999901E1	-3.029999924E1
1.197406188E1	2.219999886E1	-2.645999908E1	-3.011999893E1
1.198215149E1	2.261999893E1	-2.634000015E1	-2.981999969E1
1.199028738E1	2.310000038E1	-2.621999931E1	-3.023999977E1
1.199839741E1	2.297999954E1	-2.603999901E1	-2.976000023E1
1.200663184E1	2.321999931E1	-2.585999870E1	-2.987999916E1
1.201484091E1	2.351999855E1	-2.634000015E1	-2.981999969E1
1.202303461E1	2.261999893E1	-2.700000000E1	-2.963999939E1
1.203122588E1	2.255999947E1	-2.759999847E1	-2.993999863E1
1.203946445E1	2.231999969E1	-2.784000015E1	-3.000000000E1
1.204758222E1	2.184000015E1	-2.759999847E1	-3.011999893E1
1.205570491E1	2.189999962E1	-2.735999870E1	-3.042000008E1
1.206380918E1	2.184000015E1	-2.723999977E1	-3.042000008E1
1.207189922E1	2.177999878E1	-2.742000008E1	-3.011999893E1
1.208001611E1	2.160000038E1	-2.813999939E1	-2.993999863E1
1.208822426E1	2.184000015E1	-2.868000031E1	-2.939999962E1
1.209641834E1	2.111999893E1	-2.897999954E1	-3.000000000E1
1.210461245E1	2.052000046E1	-2.951999855E1	-3.053999901E1
1.211281991E1	1.973999977E1	-2.963999939E1	-3.059999847E1
1.212104160E1	1.907999992E1	-2.957999992E1	-3.155999947E1
1.212915507E1	1.865999985E1	-3.005999947E1	-3.126000023E1
1.213729230E1	1.829999924E1	-2.993999863E1	-3.059999847E1
1.214538091E1	1.823999977E1	-2.976000023E1	-3.065999985E1
1.215350145E1	1.781999969E1	-3.000000000E1	-3.005999947E1
1.216162868E1	1.763999939E1	-3.017999840E1	-3.023999977E1
1.216986914E1	1.727999878E1	-3.035999870E1	-3.047999954E1
1.217806295E1	1.685999870E1	-3.084000015E1	-3.059999847E1
1.218627191E1	1.644000053E1	-3.113999939E1	-3.084000015E1
1.219446576E1	1.589999962E1	-3.084000015E1	-3.107999992E1
1.220265984E1	1.511999989E1	-3.077999878E1	-3.173999977E1
1.221074941E1	1.296000004E1	-3.101999855E1	-3.239999771E1
1.221887160E1	1.080000019E1	-3.113999939E1	-3.300000000E1
1.222696034E1	8.279999733E0	-3.155999947E1	-3.311999893E1
1.223509518E1	5.940000057E0	-3.173999977E1	-3.341999817E1
1.224320518E1	5.460000038E0	-3.150000000E1	-3.354000092E1
1.225143145E1	5.279999733E0	-3.167999840E1	-3.323999786E1
1.225963822E1	6.960000038E0	-3.137999916E1	-3.288000107E1
1.226782922E1	9.359999657E0	-3.095999908E1	-3.234000015E1
1.227602099E1	1.188000011E1	-3.077999878E1	-3.167999840E1
1.228425822E1	1.469999981E1	-3.065999985E1	-3.077999878E1
1.229237172E1	1.673999977E1	-3.047999954E1	-2.993999863E1
1.230049276E1	1.818000031E1	-3.084000015E1	-2.892000008E1
1.230859449E1	1.895999908E1	-3.089999962E1	-2.789999962E1
1.231671472E1	1.961999893E1	-3.077999878E1	-2.735999870E1
1.232482172E1	1.968000031E1	-3.089999962E1	-2.687999916E1
1.233302407E1	1.992000008E1	-3.095999908E1	-2.634000015E1
1.234121410E1	1.979999924E1	-3.143999863E1	-2.615999985E1
1.234940557E1	1.937999916E1	-3.192000008E1	-2.592000008E1
1.235761407E1	1.913999939E1	-3.234000015E1	-2.592000008E1
1.236583741E1	1.913999939E1	-3.245999908E1	-2.639999962E1
1.237395264E1	1.950000000E1	-3.221999741E1	-2.639999962E1
1.238208976E1	1.961999893E1	-3.167999840E1	-2.705999947E1
1.239017864E1	2.027999878E1	-3.077999878E1	-2.784000015E1
1.239830018E1	2.063999939E1	-2.981999969E1	-2.771999931E1
1.240642449E1	2.129999924E1	-2.873999977E1	-2.831999969E1
1.241464718E1	2.226000023E1	-2.795999908E1	-2.850000000E1
1.242283795E1	2.327999878E1	-2.742000008E1	-2.850000000E1
1.243104453E1	2.435999870E1	-2.651999855E1	-2.855999947E1
1.243923507E1	2.513999939E1	-2.585999870E1	-2.837999916E1
1.244742722E1	2.592000008E1	-2.507999992E1	-2.831999969E1
1.245551330E1	2.615999985E1	-2.442000008E1	-2.771999931E1
1.246363376E1	2.669999886E1	-2.423999977E1	-2.777999878E1
1.247172241E1	2.693999863E1	-2.423999977E1	-2.771999931E1
1.247985868E1	2.705999947E1	-2.387999916E1	-2.795999908E1
1.248796710E1	2.700000000E1	-2.400000000E1	-2.868000031E1
1.249620787E1	2.657999992E1	-2.363999939E1	-2.921999931E1
1.250441337E1	2.645999908E1	-2.357999992E1	-2.963999939E1
1.251260218E1	2.634000015E1	-2.411999893E1	-2.957999992E1
1.252079110E1	2.627999878E1	-2.435999870E1	-2.969999886E1
1.252902872E1	2.603999901E1	-2.477999878E1	-2.969999886E1
1.253714153E1	2.634000015E1	-2.447999954E1	-2.963999939E1
1.254526218E1	2.700000000E1	-2.381999969E1	-2.969999886E1
1.255336556E1	2.700000000E1	-2.345999908E1	-2.963999939E1
1.256145318E1	2.705999947E1	-2.327999878E1	-2.951999855E1
1.256956864E1	2.687999916E1	-2.327999878E1	-2.945999908E1
1.257777622E1	2.657999992E1	-2.327999878E1	-2.903999901E1
1.258596891E1	2.723999977E1	-2.285999870E1	-2.850000000E1
1.259416110E1	2.795999908E1	-2.261999893E1	-2.868000031E1
1.260236718E1	2.873999977E1	-2.219999886E1	-2.879999924E1
1.261058907E1	2.903999901E1	-2.165999985E1	-2.927999878E1
1.261870191E1	2.903999901E1	-2.118000031E1	-3.011999893E1
1.262683772E1	2.903999901E1	-2.039999962E1	-3.023999977E1
1.263492537E1	2.855999947E1	-2.003999901E1	-3.042000008E1
1.264304530E1	2.747999954E1	-2.003999901E1	-3.101999855E1
1.265116645E1	2.693999863E1	-2.010000038E1	-3.137999916E1
1.265928233E1	2.573999977E1	-2.010000038E1	-3.215999985E1
1.266747664E1	2.507999992E1	-2.039999962E1	-3.323999786E1
1.267568583E1	2.442000008E1	-2.081999969E1	-3.395999908E1
1.268387953E1	2.297999954E1	-2.111999893E1	-3.527999878E1
1.269207207E1	2.243999863E1	-2.147999954E1	-3.623999786E1
1.270018422E1	2.093999863E1	-2.118000031E1	-3.671999741E1
1.270830645E1	1.973999977E1	-2.129999924E1	-3.743999863E1
1.271639487E1	1.805999947E1	-2.184000015E1	-3.677999878E1
1.272453253E1	1.637999916E1	-2.261999893E1	-3.636000061E1
1.273264145E1	1.511999989E1	-2.376000023E1	-3.575999832E1
1.274086168E1	1.415999985E1	-2.507999992E1	-3.413999939E1
1.274906983E1	1.439999962E1	-2.609999847E1	-3.359999847E1
1.275726199E1	1.385999966E1	-2.687999916E1	-3.311999893E1
1.276545410E1	1.379999924E1	-2.789999962E1	-3.300000000E1
1.277368422E1	1.385999966E1	-2.813999939E1	-3.318000031E1
1.278179983E1	1.397999954E1	-2.837999916E1	-3.288000107E1
1.278992326E1	1.397999954E1	-2.850000000E1	-3.252000046E1
1.279802983E1	1.475999928E1	-2.813999939E1	-3.239999771E1
1.280615445E1	1.523999977E1	-2.801999855E1	-3.234000015E1
1.281427153E1	1.583999920E1	-2.795999908E1	-3.252000046E1
1.282246833E1	1.721999931E1	-2.813999939E1	-3.252000046E1
1.283066083E1	1.776000023E1	-2.795999908E1	-3.209999847E1
1.283885276E1	1.853999901E1	-2.789999962E1	-3.215999985E1
1.284705887E1	1.926000023E1	-2.753999901E1	-3.131999969E1
1.285528087E1	1.968000031E1	-2.711999893E1	-3.071999931E1
1.286339545E1	2.045999908E1	-2.700000000E1	-3.011999893E1
1.287149983E1	2.147999954E1	-2.663999939E1	-2.909999847E1
1.287958983E1	2.261999893E1	-2.627999878E1	-2.957999992E1
1.288771222E1	2.387999916E1	-2.609999847E1	-2.945999908E1
1.289583541E1	2.477999878E1	-2.597999954E1	-2.963999939E1
1.290405141E1	2.537999916E1	-2.573999977E1	-2.981999969E1
1.291224341E1	2.615999985E1	-2.555999947E1	-2.915999985E1
1.292044995E1	2.609999847E1	-2.513999939E1	-2.909999847E1
1.292864095E1	2.657999992E1	-2.501999855E1	-2.837999916E1
1.293683272E1	2.681999969E1	-2.501999855E1	-2.807999992E1
1.294492106E1	2.634000015E1	-2.526000023E1	-2.807999992E1
1.295304080E1	2.615999985E1	-2.543999863E1	-2.784000015E1
1.296112922E1	2.561999893E1	-2.543999863E1	-2.850000000E1
1.296926545E1	2.531999969E1	-2.579999924E1	-2.934000015E1
1.297737572E1	2.495999908E1	-2.639999962E1	-2.963999939E1
1.298559956E1	2.501999855E1	-2.669999886E1	-2.987999916E1
1.299380783E1	2.477999878E1	-2.735999870E1	-2.976000023E1
1.300200183E1	2.477999878E1	-2.771999931E1	-2.969999886E1
1.301019656E1	2.405999947E1	-2.777999878E1	-2.951999855E1
1.301843256E1	2.339999962E1	-2.837999916E1	-2.969999886E1
1.302654429E1	2.303999901E1	-2.855999947E1	-2.969999886E1
1.303466495E1	2.195999908E1	-2.879999924E1	-2.957999992E1
1.304276822E1	2.147999954E1	-2.879999924E1	-3.011999893E1
1.305088810E1	2.027999878E1	-2.897999954E1	-3.011999893E1
1.305900310E1	1.931999969E1	-2.879999924E1	-3.077999878E1
1.306719745E1	1.842000008E1	-2.879999924E1	-3.084000015E1
1.307538799E1	1.811999893E1	-2.903999901E1	-3.071999931E1
1.308357818E1	1.805999947E1	-2.939999962E1	-3.095999908E1
1.309178433E1	1.811999893E1	-2.957999992E1	-3.065999985E1
1.310000503E1	1.842000008E1	-2.981999969E1	-3.029999924E1
1.310811852E1	1.842000008E1	-3.023999977E1	-2.987999916E1
1.311625464E1	1.895999908E1	-3.029999924E1	-2.939999962E1
1.312434414E1	1.902000046E1	-3.065999985E1	-2.897999954E1
1.313246645E1	1.913999939E1	-3.077999878E1	-2.934000015E1
1.314059122E1	1.835999870E1	-3.089999962E1	-2.976000023E1
1.314882852E1	1.661999893E1	-3.119999886E1	-3.077999878E1
1.315702129E1	1.427999973E1	-3.185999870E1	-3.131999969E1
1.316522841E1	1.127999973E1	-3.209999847E1	-3.167999840E1
1.317341860E1	8.880000114E0	-3.173999977E1	-3.215999985E1
1.318161191E1	7.259999752E0	-3.137999916E1	-3.221999741E1
1.318969952E1	6.299999714E0	-3.126000023E1	-3.311999893E1
1.319778883E1	6.779999733E0	-3.119999886E1	-3.336000061E1
1.320587706E1	8.039999962E0	-3.167999840E1	-3.318000031E1
1.321401279E1	1.001999950E1	-3.155999947E1	-3.270000076E1
1.322212337E1	1.169999981E1	-3.185999870E1	-3.119999886E1
1.323034352E1	1.338000011E1	-3.234000015E1	-2.981999969E1
1.323854979E1	1.409999943E1	-3.281999969E1	-2.873999977E1
1.324674160E1	1.463999939E1	-3.359999847E1	-2.777999878E1
1.325493222E1	1.553999996E1	-3.354000092E1	-2.742000008E1
1.326316695E1	1.481999969E1	-3.395999908E1	-2.711999893E1
1.327128056E1	1.529999924E1	-3.420000076E1	-2.657999992E1
1.327940302E1	1.500000000E1	-3.491999817E1	-2.621999931E1
1.328750772E1	1.409999943E1	-3.581999969E1	-2.657999992E1
1.329562826E1	1.373999977E1	-3.636000061E1	-2.627999878E1
1.330374383E1	1.319999981E1	-3.647999954E1	-2.700000000E1
1.331193445E1	1.259999943E1	-3.611999893E1	-2.753999901E1
1.332012656E1	1.301999950E1	-3.521999741E1	-2.759999847E1
1.332831902E1	1.421999931E1	-3.407999802E1	-2.819999886E1
1.333652791E1	1.493999958E1	-3.336000061E1	-2.813999939E1
1.334475122E1	1.631999969E1	-3.252000046E1	-2.807999992E1
1.335286737E1	1.787999916E1	-3.179999924E1	-2.813999939E1
1.336100410E1	1.884000015E1	-3.101999855E1	-2.837999916E1
1.336909487E1	1.997999954E1	-3.035999870E1	-2.813999939E1
1.337721649E1	2.100000000E1	-2.934000015E1	-2.850000000E1
1.338533845E1	2.147999954E1	-2.873999977E1	-2.897999954E1
1.339357583E1	2.184000015E1	-2.831999969E1	-2.892000008E1
1.340176864E1	2.219999886E1	-2.795999908E1	-2.939999962E1
1.340999110E1	2.279999924E1	-2.819999886E1	-3.000000000E1
1.341817368E1	2.285999870E1	-2.807999992E1	-2.981999969E1
1.342636575E1	2.268000031E1	-2.807999992E1	-3.053999901E1
1.343445279E1	2.250000000E1	-2.759999847E1	-3.065999985E1
1.344257168E1	2.184000015E1	-2.771999931E1	-3.011999893E1
1.345065872E1	2.207999992E1	-2.789999962E1	-3.029999924E1
1.345879345E1	2.243999863E1	-2.813999939E1	-3.000000000E1
1.346690256E1	2.273999977E1	-2.850000000E1	-2.987999916E1
1.347511352E1	2.315999985E1	-2.819999886E1	-2.987999916E1
1.348332187E1	2.345999908E1	-2.795999908E1	-2.963999939E1
1.349151433E1	2.447999954E1	-2.747999954E1	-2.885999870E1
1.349970760E1	2.519999886E1	-2.711999893E1	-2.843999863E1
1.350792106E1	2.609999847E1	-2.651999855E1	-2.742000008E1
1.351606310E1	2.723999977E1	-2.568000031E1	-2.651999855E1
1.352418598E1	2.765999985E1	-2.495999908E1	-2.639999962E1
1.353228918E1	2.868000031E1	-2.418000031E1	-2.676000023E1
1.354037891E1	2.897999954E1	-2.393999863E1	-2.676000023E1
1.354849364E1	2.957999992E1	-2.339999962E1	-2.718000031E1
1.355668387E1	2.963999939E1	-2.345999908E1	-2.700000000E1
1.356487502E1	2.957999992E1	-2.292000008E1	-2.687999916E1
1.357306679E1	2.969999886E1	-2.202000046E1	-2.771999931E1
1.358127464E1	2.855999947E1	-2.219999886E1	-2.784000015E1
1.358946825E1	2.837999916E1	-2.202000046E1	-2.850000000E1
1.359760837E1	2.771999931E1	-2.268000031E1	-2.921999931E1
1.360574606E1	2.634000015E1	-2.334000015E1	-2.987999916E1
1.361383448E1	2.537999916E1	-2.369999886E1	-3.126000023E1
1.362195575E1	2.400000000E1	-2.369999886E1	-3.270000076E1
1.363007925E1	2.226000023E1	-2.327999878E1	-3.359999847E1
1.363829075E1	2.069999886E1	-2.339999962E1	-3.491999817E1
1.364648322E1	1.865999985E1	-2.297999954E1	-3.600000000E1
1.365468891E1	1.727999878E1	-2.279999924E1	-3.671999741E1
1.366288010E1	1.631999969E1	-2.285999870E1	-3.725999832E1
