"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
5.592015850E-1	-9.257147908E-1	-1.210140467E0	4.388889670E-1
5.608595380E-1	-9.310411215E-1	-1.252218366E0	4.159857631E-1
5.632460080E-1	-9.406285286E-1	-1.305481553E0	3.941478431E-1
5.646413460E-1	-9.576727748E-1	-1.360342741E0	3.723099232E-1
5.673015850E-1	-9.736517072E-1	-1.416801691E0	3.515372574E-1
5.690857310E-1	-9.890980721E-1	-1.461010218E0	3.323625028E-1
5.713589610E-1	-1.005609632E0	-1.495631337E0	3.089267015E-1
5.727513840E-1	-1.022653818E0	-1.521197677E0	2.865561247E-1
5.754199310E-1	-1.046089649E0	-1.540372372E0	2.604571581E-1
5.771181150E-1	-1.069525480E0	-1.553155541E0	2.391518652E-1
5.795224690E-1	-1.091896057E0	-1.560612440E0	2.189118415E-1
5.808629610E-1	-1.119060278E0	-1.559014559E0	1.901497096E-1
5.836130850E-1	-1.147822499E0	-1.555286050E0	1.608549356E-1
5.852943840E-1	-1.195226669E0	-1.544100881E0	1.065264493E-1
5.876905080E-1	-1.225054145E0	-1.531317711E0	5.805691332E-2
5.889298460E-1	-1.253283620E0	-1.511610270E0	1.384843793E-2
5.917464690E-1	-1.282578349E0	-1.489772320E0	-3.515372798E-2
5.934944230E-1	-1.304416299E0	-1.463140726E0	-8.628641814E-2
5.958090460E-1	-1.321460605E0	-1.446629167E0	-1.363538504E-1
5.971473840E-1	-1.330515265E0	-1.443433285E0	-1.826928556E-1
5.998658540E-1	-1.330515265E0	-1.440770149E0	-2.226402760E-1
6.014981150E-1	-1.334776402E0	-1.433845997E0	-2.657834888E-1
6.038963540E-1	-1.328384757E0	-1.425856471E0	-3.105245829E-1
6.051854610E-1	-1.314003706E0	-1.408812284E0	-3.563309610E-1
6.079531610E-1	-1.297492146E0	-1.385376453E0	-4.202468395E-1
6.097133070E-1	-1.285241604E0	-1.357679605E0	-5.012069345E-1
6.119168070E-1	-1.278317332E0	-1.318264723E0	-5.805691481E-1
6.133054610E-1	-1.266066790E0	-1.269795179E0	-6.711165905E-1
6.160868150E-1	-1.261273146E0	-1.210140467E0	-7.621967196E-1
6.177082300E-1	-1.247424722E0	-1.150485635E0	-8.479505181E-1
6.201130080E-1	-1.231445670E0	-1.083373904E0	-9.289106131E-1
6.214088460E-1	-1.216531992E0	-1.021588564E0	-1.012001276E0
6.241692770E-1	-1.194161415E0	-9.645969868E-1	-1.087635040E0
6.259605000E-1	-1.173921466E0	-9.108011127E-1	-1.166997194E0
6.282310840E-1	-1.162203550E0	-8.660600185E-1	-1.254348874E0
6.295150770E-1	-1.149953008E0	-8.452873230E-1	-1.349690080E0
6.322870460E-1	-1.146757245E0	-8.511462808E-1	-1.459412336E0
6.340042300E-1	-1.145691872E0	-8.772453070E-1	-1.568601966E0
6.363644310E-1	-1.152083516E0	-8.894958496E-1	-1.676193595E0
6.377918840E-1	-1.154214025E0	-8.857674003E-1	-1.789644241E0
6.404603920E-1	-1.144626617E0	-8.735168576E-1	-1.891909719E0
6.421299610E-1	-1.122256160E0	-8.506136537E-1	-2.026133060E0
6.444907000E-1	-1.115331888E0	-8.426241875E-1	-2.063949823E0
